ID,SessionID,StartTime,EndTime,Duration
PostProcess,,1698238958,1698239007,49439
ProcessKDC,,1698238958,1698238958,1
PostProcessRecord,,1698238958,1698238958,0
SendCombinedDataToProxy,,1698238958,1698239007,49110
CompleteProve,,1698239008,1698239026,18549
CircuitAssign,,1698239008,1698239008,0
ComputeProof,,1698239008,1698239026,18445
NewWitness,,1698239008,1698239008,0
GetCircuit,,1698239008,1698239008,0
CompileCircuit,,1698239008,1698239017,9177
NewProvingKey,,1698239017,1698239025,7837
Prove,,1698239025,1698239026,1430
PostProcess,,1698239028,1698239077,49260
ProcessKDC,,1698239028,1698239028,0
PostProcessRecord,,1698239028,1698239028,0
SendCombinedDataToProxy,,1698239028,1698239077,48932
CompleteProve,,1698239078,1698239096,18554
CircuitAssign,,1698239078,1698239078,0
ComputeProof,,1698239078,1698239096,18450
NewWitness,,1698239078,1698239078,0
GetCircuit,,1698239078,1698239078,0
CompileCircuit,,1698239078,1698239087,9224
NewProvingKey,,1698239087,1698239095,7832
Prove,,1698239095,1698239096,1393
PostProcess,,1698239098,1698239147,49293
ProcessKDC,,1698239098,1698239098,1
PostProcessRecord,,1698239098,1698239098,0
SendCombinedDataToProxy,,1698239098,1698239147,48964
CompleteProve,,1698239148,1698239167,18515
CircuitAssign,,1698239148,1698239148,0
ComputeProof,,1698239148,1698239166,18411
NewWitness,,1698239148,1698239148,0
GetCircuit,,1698239148,1698239148,0
CompileCircuit,,1698239148,1698239157,9188
NewProvingKey,,1698239157,1698239165,7830
Prove,,1698239165,1698239166,1391
PostProcess,,1698239168,1698239218,49318
ProcessKDC,,1698239169,1698239169,0
PostProcessRecord,,1698239169,1698239169,0
SendCombinedDataToProxy,,1698239169,1698239218,48990
PostProcess,,1698239237,1698239287,49302
ProcessKDC,,1698239238,1698239238,0
PostProcessRecord,,1698239238,1698239238,0
SendCombinedDataToProxy,,1698239238,1698239287,48974
PostProcess,,1698239307,1698239356,49556
ProcessKDC,,1698239307,1698239307,0
PostProcessRecord,,1698239307,1698239307,0
SendCombinedDataToProxy,,1698239307,1698239356,49227
CompleteProve,,1698239357,1698239375,18536
CircuitAssign,,1698239357,1698239357,0
ComputeProof,,1698239357,1698239375,18431
NewWitness,,1698239357,1698239357,0
GetCircuit,,1698239357,1698239357,0
CompileCircuit,,1698239357,1698239366,9215
NewProvingKey,,1698239366,1698239374,7832
Prove,,1698239374,1698239375,1383
PostProcess,,1698239377,1698239427,49680
ProcessKDC,,1698239377,1698239377,1
PostProcessRecord,,1698239377,1698239377,0
SendCombinedDataToProxy,,1698239377,1698239427,49352
CompleteProve,,1698239427,1698239446,18536
CircuitAssign,,1698239427,1698239427,0
ComputeProof,,1698239427,1698239446,18431
NewWitness,,1698239427,1698239427,0
GetCircuit,,1698239427,1698239427,0
CompileCircuit,,1698239427,1698239437,9236
NewProvingKey,,1698239437,1698239444,7822
Prove,,1698239444,1698239446,1372
PostProcess,,1698239448,1698239497,49295
ProcessKDC,,1698239448,1698239448,0
PostProcessRecord,,1698239448,1698239448,0
SendCombinedDataToProxy,,1698239448,1698239497,48966
CompleteProve,,1698239498,1698239516,18568
CircuitAssign,,1698239498,1698239498,0
ComputeProof,,1698239498,1698239516,18464
NewWitness,,1698239498,1698239498,0
GetCircuit,,1698239498,1698239498,0
CompileCircuit,,1698239498,1698239507,9236
NewProvingKey,,1698239507,1698239515,7822
Prove,,1698239515,1698239516,1404
PostProcess,,1698239518,1698239567,49462
ProcessKDC,,1698239518,1698239518,0
PostProcessRecord,,1698239518,1698239518,0
SendCombinedDataToProxy,,1698239518,1698239567,49134
CompleteProve,,1698239568,1698239587,18605
CircuitAssign,,1698239568,1698239568,0
ComputeProof,,1698239568,1698239587,18501
NewWitness,,1698239568,1698239568,0
GetCircuit,,1698239568,1698239568,0
CompileCircuit,,1698239568,1698239577,9235
NewProvingKey,,1698239577,1698239585,7835
Prove,,1698239585,1698239587,1429
PostProcess,,1698239588,1698239638,49413
ProcessKDC,,1698239589,1698239589,1
PostProcessRecord,,1698239589,1698239589,0
SendCombinedDataToProxy,,1698239589,1698239638,49085
CompleteProve,,1698239638,1698239657,18555
CircuitAssign,,1698239638,1698239638,0
ComputeProof,,1698239638,1698239657,18451
NewWitness,,1698239638,1698239638,0
GetCircuit,,1698239638,1698239638,0
CompileCircuit,,1698239638,1698239648,9118
NewProvingKey,,1698239648,1698239655,7867
Prove,,1698239655,1698239657,1465
